Accident_Index,Vehicle_Reference,Casualty_Reference,Casualty_Class,Sex_of_Casualty,Age_of_Casualty,Age_Band_of_Casualty,Casualty_Severity,Pedestrian_Location,Pedestrian_Movement,Car_Passenger,Bus_or_Coach_Passenger,Pedestrian_Road_Maintenance_Worker,Casualty_Type,Casualty_Home_Area_Type
437,1,1,1,2,37,7,3,0,0,0,0,-1,1,1
438,1,1,1,2,46,8,3,0,0,0,0,-1,1,1
439,2,1,1,1,31,6,3,0,0,0,0,-1,1,1
440,1,1,3,2,20,4,2,1,3,0,0,-1,0,1
441,2,1,2,2,-1,-1,3,0,0,1,0,-1,9,1
442,1,1,1,1,22,5,3,0,0,0,0,-1,2,1
443,1,1,1,1,29,6,3,0,0,0,0,-1,3,1
444,2,1,1,1,30,6,3,0,0,0,0,-1,1,1
445,1,1,3,2,56,9,3,6,9,0,0,-1,0,-1
446,1,1,1,1,35,6,3,0,0,0,0,-1,1,1
447,1,1,1,1,29,6,3,0,0,0,0,-1,3,1
448,2,1,1,1,-1,-1,3,0,0,0,0,-1,1,-1
449,1,1,3,1,38,7,2,4,3,0,0,-1,0,1
450,1,2,1,1,36,7,3,0,0,0,0,-1,5,-1
451,1,1,1,1,33,6,3,0,0,0,0,-1,2,1
452,1,1,2,1,22,5,3,0,0,1,0,-1,9,1
453,1,2,1,2,27,6,3,0,0,0,0,-1,9,1
454,2,1,1,1,23,5,3,0,0,0,0,-1,1,1
455,2,1,1,2,34,6,3,0,0,0,0,-1,2,1
456,1,1,1,2,-1,-1,3,0,0,0,0,-1,9,1
457,1,1,1,1,45,7,3,0,0,0,0,-1,5,-1
458,1,1,3,2,44,7,3,1,1,0,0,-1,0,-1
459,1,1,1,2,-1,-1,3,0,0,0,0,-1,9,1
460,2,1,1,1,25,5,3,0,0,0,0,-1,2,1
461,1,1,3,1,25,5,3,9,6,0,0,-1,0,1
462,2,1,1,1,26,6,2,0,0,0,0,-1,5,1
463,2,1,2,2,9,2,3,0,0,2,0,-1,9,1
464,1,1,1,1,25,5,3,0,0,0,0,-1,1,1
465,1,1,1,1,42,7,3,0,0,0,0,-1,9,1
466,1,1,1,1,36,7,3,0,0,0,0,-1,3,1
467,2,1,1,1,27,6,2,0,0,0,0,-1,1,-1
468,1,1,1,1,28,6,3,0,0,0,0,-1,3,1
469,1,1,3,1,29,6,2,10,1,0,0,-1,0,-1
470,1,1,1,1,20,4,3,0,0,0,0,-1,9,1
471,1,2,3,1,7,2,3,6,9,0,0,-1,0,-1
472,1,3,3,2,12,3,3,6,9,0,0,-1,0,1
473,1,4,3,2,13,3,3,6,9,0,0,-1,0,1
474,1,5,3,2,3,1,3,6,9,0,0,-1,0,1
475,1,6,2,2,19,4,3,0,0,1,0,-1,9,1
476,1,7,3,2,45,7,3,6,9,0,0,-1,0,-1
477,1,8,2,2,38,7,3,0,0,2,0,-1,9,-1
478,1,1,3,2,-1,-1,3,5,3,0,0,-1,0,-1
479,2,1,1,1,20,4,3,0,0,0,0,-1,9,1
480,2,2,2,2,25,5,3,0,0,1,0,-1,9,1
481,2,1,1,2,32,6,3,0,0,0,0,-1,1,1
482,1,1,3,2,68,10,3,4,1,0,0,-1,0,1
483,2,1,1,1,27,6,2,0,0,0,0,-1,1,1
484,1,1,1,2,55,8,3,0,0,0,0,-1,1,1
485,2,1,1,2,68,10,3,0,0,0,0,-1,1,1
486,1,1,1,1,48,8,2,0,0,0,0,-1,5,1
487,1,1,1,1,29,6,3,0,0,0,0,-1,1,1
488,1,1,3,2,53,8,3,4,1,0,0,-1,0,-1
489,1,1,1,1,27,6,3,0,0,0,0,-1,2,-1
490,1,2,3,2,63,9,3,1,1,0,0,-1,0,-1
491,1,1,1,1,47,8,3,0,0,0,0,-1,21,-1
492,2,2,1,1,41,7,3,0,0,0,0,-1,19,1
493,1,1,1,1,31,6,3,0,0,0,0,-1,3,1
494,1,1,3,2,37,7,3,6,9,0,0,-1,0,1
495,1,1,3,2,33,6,3,5,2,0,0,-1,0,1
496,1,1,1,1,37,7,2,0,0,0,0,-1,5,1
497,1,1,1,1,59,9,3,0,0,0,0,-1,1,1
498,1,1,1,2,44,7,3,0,0,0,0,-1,5,1
499,1,1,1,1,24,5,3,0,0,0,0,-1,9,3
500,2,2,2,2,7,2,3,0,0,2,0,-1,9,1
501,2,3,2,2,5,1,3,0,0,2,0,-1,9,-1
502,1,1,3,1,34,6,3,5,1,0,0,-1,0,-1
503,1,1,3,1,21,5,2,5,1,0,0,-1,0,1
504,2,1,1,2,25,5,3,0,0,0,0,-1,2,1
505,1,1,1,1,31,6,3,0,0,0,0,-1,9,1
506,1,1,1,1,27,6,3,0,0,0,0,-1,2,1
507,1,1,1,1,32,6,3,0,0,0,0,-1,5,1
508,2,1,1,1,63,9,3,0,0,0,0,-1,9,-1
509,1,1,1,1,23,5,3,0,0,0,0,-1,9,1
510,1,2,2,2,23,5,3,0,0,2,0,-1,9,-1
511,1,1,1,1,20,4,3,0,0,0,0,-1,3,-1
512,1,1,3,2,24,5,2,1,3,0,0,-1,0,1
513,1,1,3,1,-1,-1,3,1,1,0,0,-1,0,-1
514,2,1,1,2,27,6,3,0,0,0,0,-1,1,1
515,1,1,3,2,31,6,3,4,1,0,0,-1,0,1
516,1,1,1,1,27,6,3,0,0,0,0,-1,3,1
517,1,1,1,2,50,8,3,0,0,0,0,-1,9,1
518,1,1,1,1,30,6,3,0,0,0,0,-1,8,1
519,2,2,1,1,35,6,3,0,0,0,0,-1,11,1
520,1,1,3,1,33,6,3,5,3,0,0,-1,0,1
521,1,1,3,1,42,7,3,4,1,0,0,-1,0,1
522,2,1,1,1,80,11,3,0,0,0,0,-1,90,1
523,1,1,3,1,32,6,3,5,3,0,0,-1,0,1
524,2,1,1,1,45,7,3,0,0,0,0,-1,1,-1
525,2,1,1,1,41,7,3,0,0,0,0,-1,5,1
526,1,1,1,1,17,4,3,0,0,0,0,-1,3,-1
527,2,1,1,1,30,6,3,0,0,0,0,-1,5,1
528,1,1,3,1,72,10,2,1,1,0,0,-1,0,-1
529,1,1,1,1,23,5,3,0,0,0,0,-1,1,1
530,1,1,1,2,21,5,3,0,0,0,0,-1,9,1
531,1,1,2,2,20,4,3,0,0,0,0,-1,3,-1
532,1,1,1,1,34,6,3,0,0,0,0,-1,3,1
533,1,1,3,1,32,6,3,6,9,0,0,-1,0,1
534,1,1,1,1,42,7,3,0,0,0,0,-1,9,-1
535,1,1,3,1,19,4,3,5,3,0,0,-1,0,1
536,1,1,1,1,31,6,3,0,0,0,0,-1,9,1
537,1,1,1,1,37,7,3,0,0,0,0,-1,5,1
538,1,1,3,2,50,8,2,5,2,0,0,-1,0,1
539,1,1,1,1,41,7,3,0,0,0,0,-1,4,1
540,1,1,3,1,45,7,3,9,5,0,0,-1,0,1
541,1,1,3,1,21,5,3,5,1,0,0,-1,0,1
542,1,1,1,1,43,7,3,0,0,0,0,-1,4,1
543,2,1,1,1,32,6,3,0,0,0,0,-1,3,1
544,1,1,3,1,31,6,3,5,1,0,0,-1,0,-1
545,1,1,1,2,26,6,3,0,0,0,0,-1,9,1
546,1,1,3,2,57,9,3,4,1,0,0,-1,0,1
547,1,1,3,1,56,9,3,4,1,0,0,-1,0,1
548,1,1,1,1,34,6,3,0,0,0,0,-1,5,-1
549,2,1,1,1,32,6,3,0,0,0,0,-1,3,1
550,1,1,1,1,35,6,3,0,0,0,0,-1,19,1
551,1,1,1,1,44,7,2,0,0,0,0,-1,2,1
552,2,1,1,1,59,9,3,0,0,0,0,-1,2,1
553,1,1,1,2,27,6,3,0,0,0,0,-1,1,1
554,1,1,3,2,36,7,3,4,1,0,0,-1,0,-1
555,1,1,1,1,33,6,2,0,0,0,0,-1,5,1
556,2,1,1,1,47,8,2,0,0,0,0,-1,1,1
557,1,1,3,2,34,6,3,5,1,0,0,-1,0,1
558,1,1,1,1,38,7,3,0,0,0,0,-1,5,-1
559,1,1,3,1,38,7,3,1,3,0,0,-1,0,1
560,2,1,1,1,57,9,3,0,0,0,0,-1,1,1
561,1,1,3,1,29,6,2,5,1,0,0,-1,0,1
562,1,1,3,1,-1,-1,3,4,1,0,0,-1,0,-1
563,1,1,1,1,39,7,3,0,0,0,0,-1,5,-1
564,1,1,2,1,18,4,3,0,0,1,0,-1,9,1
565,1,1,3,1,43,7,3,10,9,0,0,-1,0,-1
566,2,1,1,2,35,6,3,0,0,0,0,-1,1,1
567,1,1,3,1,29,6,3,6,9,0,0,-1,0,1
568,2,2,1,1,45,7,3,0,0,0,0,-1,8,1
569,2,1,1,1,31,6,3,0,0,0,0,-1,1,1
570,1,1,3,2,35,6,3,5,1,0,0,-1,0,1
571,1,1,3,1,76,11,3,10,1,0,0,-1,0,-1
572,1,1,1,1,52,8,3,0,0,0,0,-1,4,1
573,1,1,3,2,31,6,2,4,3,0,0,-1,0,-1
574,2,2,1,1,33,6,3,0,0,0,0,-1,4,1
575,1,1,3,2,14,3,3,4,1,0,0,-1,0,1
576,1,2,3,2,13,3,3,4,1,0,0,-1,0,1
577,2,1,1,1,25,5,3,0,0,0,0,-1,3,1
578,1,1,1,1,12,3,3,0,0,0,0,-1,1,-1
579,2,1,1,2,50,8,3,0,0,0,0,-1,4,1
580,1,1,3,1,43,7,2,4,1,0,0,-1,0,1
581,1,1,3,1,62,9,3,5,1,0,0,-1,0,1
582,1,1,1,1,22,5,3,0,0,0,0,-1,4,1
583,1,1,1,2,28,6,3,0,0,0,0,-1,1,1
584,1,1,1,1,34,6,3,0,0,0,0,-1,9,1
585,1,1,1,2,36,7,3,0,0,0,0,-1,8,1
586,1,1,1,2,35,6,3,0,0,0,0,-1,9,1
587,1,1,1,2,40,7,3,0,0,0,0,-1,9,1
588,1,1,3,1,64,9,3,10,9,0,0,-1,0,1
589,1,1,1,1,57,9,3,0,0,0,0,-1,9,1
590,1,1,3,2,5,1,2,5,2,0,0,-1,0,1
591,2,1,1,1,15,3,3,0,0,0,0,-1,1,-1
592,1,1,3,1,40,7,3,5,3,0,0,-1,0,1
593,1,1,3,1,27,6,3,1,3,0,0,-1,0,-1
594,1,1,3,2,33,6,2,4,3,0,0,-1,0,-1
595,1,1,3,2,37,7,3,10,9,0,0,-1,0,1
596,1,1,1,2,36,7,3,0,0,0,0,-1,9,1
597,2,1,1,1,45,7,3,0,0,0,0,-1,5,1
598,2,1,2,2,21,5,3,0,0,0,0,-1,3,1
599,1,1,3,2,92,11,3,9,5,0,0,-1,0,1
600,1,1,1,1,34,6,2,0,0,0,0,-1,1,1
601,1,1,1,2,24,5,2,0,0,0,0,-1,2,1
602,2,1,1,1,36,7,2,0,0,0,0,-1,1,1
603,1,1,1,1,18,4,3,0,0,0,0,-1,2,1
604,1,1,2,2,36,7,3,0,0,1,0,-1,9,1
605,1,1,2,1,30,6,3,0,0,2,0,-1,9,1
606,1,2,2,1,50,8,3,0,0,1,0,-1,9,1
607,2,1,1,2,35,6,3,0,0,0,0,-1,9,1
608,2,1,1,2,35,6,3,0,0,0,0,-1,9,1
609,2,1,1,1,30,6,3,0,0,0,0,-1,3,1
610,1,1,1,1,81,11,3,0,0,0,0,-1,3,1
611,1,1,1,2,26,6,3,0,0,0,0,-1,1,1
612,1,1,1,2,63,9,3,0,0,0,0,-1,9,1
613,1,1,1,2,41,7,3,0,0,0,0,-1,9,1
614,2,2,1,1,31,6,3,0,0,0,0,-1,4,1
615,1,1,1,1,28,6,3,0,0,0,0,-1,2,1
616,1,1,2,1,21,5,3,0,0,1,0,-1,9,1
617,1,1,3,1,56,9,3,5,1,0,0,-1,0,1
618,1,1,1,1,-1,-1,3,0,0,0,0,-1,9,1
619,1,1,3,2,49,8,3,5,1,0,0,-1,0,1
620,1,1,1,2,31,6,3,0,0,0,0,-1,3,1
621,2,1,1,1,9,2,3,0,0,0,0,-1,1,-1
622,1,1,1,1,28,6,3,0,0,0,0,-1,3,1
623,2,1,1,1,43,7,3,0,0,0,0,-1,1,-1
624,1,1,1,2,25,5,3,0,0,0,0,-1,9,1
625,1,1,3,2,32,6,3,1,1,0,0,-1,0,-1
626,1,1,1,1,27,6,3,0,0,0,0,-1,9,2
627,2,2,1,1,19,4,3,0,0,0,0,-1,9,1
628,2,3,2,1,18,4,3,0,0,1,0,-1,9,1
629,2,4,2,1,19,4,3,0,0,2,0,-1,9,1
630,1,1,3,2,44,7,3,9,9,0,0,-1,0,-1
631,1,1,1,1,39,7,2,0,0,0,0,-1,8,1
632,1,1,3,1,60,9,2,1,3,0,0,-1,0,-1
633,2,1,1,2,29,6,3,0,0,0,0,-1,2,-1
634,1,1,3,1,39,7,3,5,2,0,0,-1,0,-1
635,1,1,3,2,21,5,3,5,3,0,0,-1,0,-1
636,1,1,1,1,26,6,3,0,0,0,0,-1,1,1
637,1,1,1,1,25,5,3,0,0,0,0,-1,3,1
638,1,1,3,2,-1,-1,2,1,1,0,0,-1,0,-1
639,1,1,1,1,36,7,3,0,0,0,0,-1,4,1
640,2,2,1,1,28,6,3,0,0,0,0,-1,9,1
641,1,1,1,1,32,6,3,0,0,0,0,-1,19,1
642,2,2,2,2,31,6,3,0,0,2,0,-1,9,-1
643,1,1,3,1,36,7,3,9,5,0,0,-1,0,1
644,2,1,1,1,24,5,3,0,0,0,0,-1,2,1
645,1,3,2,1,20,4,3,0,0,2,0,-1,9,1
646,2,1,1,2,29,6,2,0,0,0,0,-1,9,1
647,2,2,2,1,33,6,3,0,0,1,0,-1,9,1
648,2,1,1,1,70,10,3,0,0,0,0,-1,9,3
649,1,1,1,2,29,6,3,0,0,0,0,-1,2,1
650,1,1,3,1,2,1,3,10,9,0,0,-1,0,-1
651,1,1,3,2,77,11,3,5,9,0,0,-1,0,3
652,1,1,1,2,35,6,2,0,0,0,0,-1,3,1
653,2,1,1,2,40,7,3,0,0,0,0,-1,1,-1
654,1,1,1,1,32,6,3,0,0,0,0,-1,9,1
655,1,2,2,1,-1,-1,3,0,0,1,0,-1,9,-1
656,1,3,2,2,-1,-1,3,0,0,2,0,-1,9,-1
657,1,4,2,2,-1,-1,3,0,0,2,0,-1,9,-1
658,1,1,1,1,24,5,3,0,0,0,0,-1,9,1
659,2,2,1,2,24,5,3,0,0,0,0,-1,9,1
660,1,1,1,1,43,7,3,0,0,0,0,-1,3,1
661,1,2,3,1,15,3,3,4,3,0,0,-1,0,1
662,2,1,1,1,54,8,3,0,0,0,0,-1,5,1
663,1,1,3,2,44,7,3,5,3,0,0,-1,0,-1
664,1,1,2,2,48,8,3,0,0,0,2,-1,11,1
665,1,1,1,1,48,8,3,0,0,0,0,-1,9,-1
666,2,1,1,2,32,6,3,0,0,0,0,-1,1,1
667,1,1,2,1,-1,-1,3,0,0,0,3,-1,11,1
668,1,1,3,2,22,5,3,6,9,0,0,-1,0,-1
669,2,1,1,1,41,7,3,0,0,0,0,-1,9,1
670,1,1,2,2,75,10,2,0,0,0,3,-1,11,1
671,1,1,1,1,35,6,3,0,0,0,0,-1,5,1
672,1,2,2,2,32,6,2,0,0,0,0,-1,5,1
673,1,1,3,1,52,8,3,4,1,0,0,-1,0,-1
674,2,1,1,1,28,6,2,0,0,0,0,-1,3,1
675,1,1,1,1,30,6,3,0,0,0,0,-1,9,1
676,1,1,1,2,35,6,3,0,0,0,0,-1,1,1
677,2,1,1,2,32,6,3,0,0,0,0,-1,9,1
678,2,1,1,1,26,6,3,0,0,0,0,-1,1,1
679,1,1,1,1,35,6,2,0,0,0,0,-1,5,1
680,1,1,1,1,29,6,2,0,0,0,0,-1,3,1
681,1,1,3,2,15,3,3,1,3,0,0,-1,0,1
682,1,1,3,2,27,6,3,1,1,0,0,-1,0,-1
683,1,1,1,2,28,6,3,0,0,0,0,-1,3,1
684,1,1,1,1,38,7,3,0,0,0,0,-1,1,1
685,2,1,1,2,24,5,3,0,0,0,0,-1,1,1
686,1,1,3,2,7,2,3,1,3,0,0,-1,0,1
687,2,1,1,2,50,8,2,0,0,0,0,-1,1,1
688,1,1,3,1,75,10,2,1,1,0,0,-1,0,-1
689,1,1,1,1,44,7,3,0,0,0,0,-1,3,1
690,2,1,1,2,46,8,3,0,0,0,0,-1,1,-1
691,2,1,1,2,-1,-1,3,0,0,0,0,-1,1,-1
692,2,1,1,2,29,6,3,0,0,0,0,-1,2,1
693,1,2,2,1,30,6,3,0,0,2,0,-1,8,1
694,2,1,1,1,49,8,3,0,0,0,0,-1,9,1
695,2,1,1,2,24,5,3,0,0,0,0,-1,9,1
696,1,1,1,1,34,6,3,0,0,0,0,-1,1,1
697,1,1,1,2,24,5,3,0,0,0,0,-1,3,1
698,2,1,1,1,27,6,3,0,0,0,0,-1,3,-1
699,1,1,1,1,61,9,3,0,0,0,0,-1,3,1
700,1,1,1,1,33,6,3,0,0,0,0,-1,3,1
701,2,1,1,1,39,7,3,0,0,0,0,-1,5,1
702,1,1,1,1,57,9,3,0,0,0,0,-1,9,-1
703,1,2,3,2,84,11,2,1,1,0,0,-1,0,-1
704,1,1,1,2,28,6,3,0,0,0,0,-1,3,1
705,1,1,3,1,12,3,3,10,9,0,0,-1,0,-1
706,1,1,1,1,32,6,3,0,0,0,0,-1,3,1
707,1,1,3,2,86,11,3,5,1,0,0,-1,0,-1
708,2,1,1,1,31,6,3,0,0,0,0,-1,1,-1
709,1,1,1,1,42,7,3,0,0,0,0,-1,9,1
710,1,2,2,2,-1,-1,3,0,0,1,0,-1,9,1
711,1,1,1,1,34,6,3,0,0,0,0,-1,5,1
712,1,1,1,2,34,6,3,0,0,0,0,-1,9,1
713,1,1,1,1,46,8,3,0,0,0,0,-1,9,1
714,2,2,1,1,21,5,3,0,0,0,0,-1,9,1
715,1,1,1,1,29,6,3,0,0,0,0,-1,3,1
716,1,1,3,1,-1,-1,2,4,1,0,0,-1,0,1
717,2,1,1,1,38,7,3,0,0,0,0,-1,1,1
718,2,1,1,1,14,3,3,0,0,0,0,-1,1,1
719,1,1,1,1,24,5,3,0,0,0,0,-1,2,1
720,1,1,3,1,25,5,2,10,9,0,0,-1,0,1
721,1,1,3,2,-1,-1,3,4,1,0,0,-1,0,1
722,1,1,1,1,72,10,3,0,0,0,0,-1,8,1
723,2,2,1,2,53,8,3,0,0,0,0,-1,9,1
724,1,1,2,2,61,9,3,0,0,0,4,-1,11,1
725,1,1,2,1,31,6,3,0,0,2,0,-1,8,-1
726,2,1,1,2,-1,-1,3,0,0,0,0,-1,1,-1
727,1,1,3,2,35,6,3,6,9,0,0,-1,0,1
728,1,2,1,1,42,7,3,0,0,0,0,-1,9,1
729,1,1,1,1,42,7,3,0,0,0,0,-1,9,1
730,2,1,1,1,26,6,3,0,0,0,0,-1,9,1
731,1,1,3,2,27,6,3,10,1,0,0,-1,0,1
732,1,1,1,1,32,6,3,0,0,0,0,-1,5,1
733,1,1,1,2,35,6,3,0,0,0,0,-1,9,-1
734,1,1,1,1,42,7,2,0,0,0,0,-1,1,1
735,2,1,1,2,32,6,3,0,0,0,0,-1,1,1
736,2,1,3,1,58,9,3,9,9,0,0,-1,0,1
737,2,1,1,1,-1,-1,3,0,0,0,0,-1,1,-1
738,1,1,1,1,25,5,3,0,0,0,0,-1,3,1
739,1,1,1,1,24,5,3,0,0,0,0,-1,1,1
740,1,1,1,1,31,6,3,0,0,0,0,-1,5,-1
741,2,1,1,2,26,6,3,0,0,0,0,-1,1,1
742,1,1,1,1,30,6,3,0,0,0,0,-1,9,1
743,1,1,2,1,33,6,3,0,0,0,0,-1,3,1
744,1,1,2,2,57,9,3,0,0,0,1,-1,11,1
745,1,1,1,1,47,8,3,0,0,0,0,-1,5,1
746,1,1,2,1,19,4,3,0,0,1,0,-1,9,1
747,1,2,2,1,21,5,3,0,0,2,0,-1,9,1
748,1,1,3,1,31,6,3,6,9,0,0,-1,0,1
749,1,1,1,2,31,6,3,0,0,0,0,-1,9,1
750,2,1,1,1,35,6,3,0,0,0,0,-1,3,1
751,2,1,1,1,22,5,3,0,0,0,0,-1,19,1
752,2,1,1,2,41,7,2,0,0,0,0,-1,2,1
753,2,1,1,2,32,6,3,0,0,0,0,-1,2,1
754,1,1,3,1,42,7,3,9,9,0,0,-1,0,1
755,2,1,1,2,31,6,3,0,0,0,0,-1,3,1
756,1,1,1,1,29,6,3,0,0,0,0,-1,1,1
757,1,1,2,2,-1,-1,3,0,0,0,4,-1,11,-1
758,2,1,1,2,26,6,3,0,0,0,0,-1,1,1
759,1,1,1,1,19,4,3,0,0,0,0,-1,3,1
760,1,1,3,1,26,6,3,10,1,0,0,-1,0,-1
761,2,1,1,1,26,6,3,0,0,0,0,-1,1,1
762,1,1,3,2,36,7,3,10,9,0,0,-1,0,-1
763,2,1,1,1,-1,-1,3,0,0,0,0,-1,1,1
764,1,1,2,1,54,8,3,0,0,1,0,-1,9,-1
765,2,1,1,1,42,7,2,0,0,0,0,-1,5,2
766,1,1,1,2,28,6,3,0,0,0,0,-1,9,1
767,1,1,1,1,54,8,3,0,0,0,0,-1,4,-1
768,1,1,3,2,46,8,2,4,2,0,0,-1,0,-1
769,2,1,1,1,38,7,3,0,0,0,0,-1,1,1
770,1,1,1,1,45,7,3,0,0,0,0,-1,9,1
771,2,1,1,2,31,6,3,0,0,0,0,-1,1,1
772,1,1,1,1,29,6,3,0,0,0,0,-1,9,1
773,1,2,2,2,28,6,3,0,0,2,0,-1,9,-1
774,2,3,1,1,55,8,3,0,0,0,0,-1,9,1
775,1,1,3,1,33,6,3,4,1,0,0,-1,0,1
776,2,1,1,1,34,6,3,0,0,0,0,-1,5,1
777,1,1,3,1,-1,-1,3,5,1,0,0,-1,0,-1
778,1,1,1,1,27,6,3,0,0,0,0,-1,5,1
779,2,1,1,2,52,8,3,0,0,0,0,-1,9,1
780,2,2,2,2,42,7,3,0,0,1,0,-1,9,1
781,2,3,2,2,64,9,3,0,0,2,0,-1,9,-1
782,2,1,1,2,31,6,3,0,0,0,0,-1,1,-1
783,2,1,1,1,39,7,3,0,0,0,0,-1,3,1
784,1,1,3,1,40,7,3,10,3,0,0,-1,0,-1
785,2,1,1,1,25,5,3,0,0,0,0,-1,3,1
786,1,1,3,1,-1,-1,3,5,2,0,0,-1,0,1
787,1,1,3,1,38,7,2,6,9,0,0,-1,0,-1
788,1,1,1,1,46,8,3,0,0,0,0,-1,9,1
789,2,2,1,1,19,4,3,0,0,0,0,-1,5,1
790,1,1,3,1,18,4,2,1,9,0,0,-1,0,-1
791,1,1,1,2,34,6,3,0,0,0,0,-1,9,1
792,1,1,1,1,33,6,2,0,0,0,0,-1,5,1
793,1,1,3,2,84,11,2,5,4,0,0,-1,0,-1
794,1,1,3,2,17,4,3,5,3,0,0,-1,0,1
795,1,1,1,2,36,7,3,0,0,0,0,-1,1,-1
796,1,1,3,2,23,5,3,1,3,0,0,-1,0,1
797,2,1,1,1,32,6,3,0,0,0,0,-1,4,-1
798,2,1,2,2,35,6,3,0,0,1,0,-1,9,1
799,1,1,3,1,29,6,2,4,3,0,0,-1,0,1
800,1,1,3,1,14,3,3,4,4,0,0,-1,0,1
801,1,1,3,1,36,7,2,5,4,0,0,-1,0,-1
802,2,1,1,1,42,7,3,0,0,0,0,-1,1,1
803,1,1,3,1,52,8,3,4,1,0,0,-1,0,1
804,1,1,1,1,39,7,3,0,0,0,0,-1,3,1
805,1,1,1,1,21,5,3,0,0,0,0,-1,2,1
806,1,1,3,2,19,4,3,5,1,0,0,-1,0,-1
807,1,1,1,1,25,5,3,0,0,0,0,-1,9,1
808,1,2,2,1,22,5,3,0,0,1,0,-1,9,-1
809,1,1,1,2,32,6,3,0,0,0,0,-1,9,1
810,2,2,1,1,36,7,3,0,0,0,0,-1,8,1
811,2,1,1,1,-1,-1,3,0,0,0,0,-1,1,1
812,1,1,3,1,19,4,3,1,1,0,0,-1,0,1
813,1,1,3,2,62,9,3,5,3,0,0,-1,0,-1
814,1,1,1,1,35,6,3,0,0,0,0,-1,1,1
815,1,1,1,2,40,7,3,0,0,0,0,-1,1,-1
816,1,1,3,2,27,6,3,5,4,0,0,-1,0,1
817,1,1,3,1,3,1,2,1,4,0,0,-1,0,1
818,1,1,1,1,60,9,3,0,0,0,0,-1,9,1
819,2,1,1,1,27,6,3,0,0,0,0,-1,9,1
820,3,2,1,1,48,8,3,0,0,0,0,-1,9,1
821,4,3,1,1,32,6,3,0,0,0,0,-1,9,1
822,2,1,1,2,32,6,3,0,0,0,0,-1,3,1
823,1,1,3,1,69,10,3,10,3,0,0,-1,0,-1
824,1,1,1,1,40,7,2,0,0,0,0,-1,8,1
825,1,1,1,2,-1,-1,3,0,0,0,0,-1,9,1
826,2,1,1,1,51,8,3,0,0,0,0,-1,1,1
827,1,1,2,1,61,9,3,0,0,0,3,-1,11,1
828,1,1,1,1,32,6,3,0,0,0,0,-1,9,1
829,1,1,1,2,20,4,3,0,0,0,0,-1,9,1
830,1,1,3,2,30,6,2,5,3,0,0,-1,0,1
831,1,1,1,1,36,7,3,0,0,0,0,-1,1,1
832,1,1,1,1,-1,-1,2,0,0,0,0,-1,5,1
833,1,1,2,2,28,6,3,0,0,2,0,-1,9,1
834,1,1,3,1,-1,-1,3,9,5,0,0,-1,0,-1
835,2,1,1,1,63,9,3,0,0,0,0,-1,8,1
836,1,1,1,1,-1,-1,3,0,0,0,0,-1,9,1
837,1,2,2,1,28,6,3,0,0,2,0,-1,9,-1
838,1,3,2,1,26,6,3,0,0,1,0,-1,9,-1
839,1,1,1,1,26,6,3,0,0,0,0,-1,1,1
840,2,1,1,1,45,7,2,0,0,0,0,-1,1,1
841,2,1,1,2,-1,-1,2,0,0,0,0,-1,1,1
842,1,1,1,2,39,7,2,0,0,0,0,-1,1,1
843,1,1,3,1,-1,-1,2,4,9,0,0,-1,0,-1
844,1,1,1,2,28,6,3,0,0,0,0,-1,9,1
845,1,1,3,2,36,7,3,4,1,0,0,-1,0,-1
846,1,1,3,1,25,5,3,5,1,0,0,-1,0,-1
847,2,1,1,1,32,6,3,0,0,0,0,-1,1,1
848,2,1,1,1,33,6,3,0,0,0,0,-1,2,1
849,1,1,1,1,34,6,3,0,0,0,0,-1,9,1
850,1,1,1,1,31,6,2,0,0,0,0,-1,3,1
851,1,1,3,1,53,8,2,8,9,0,0,-1,0,1
852,2,1,1,2,26,6,3,0,0,0,0,-1,1,1
853,1,1,3,1,-1,-1,3,6,9,0,0,-1,0,-1
854,1,1,1,1,32,6,3,0,0,0,0,-1,1,-1
855,1,1,3,1,56,9,3,8,9,0,0,-1,0,1
856,1,1,3,1,59,9,3,1,3,0,0,-1,0,-1
857,1,1,3,2,21,5,3,4,1,0,0,-1,0,1
858,1,1,1,1,23,5,3,0,0,0,0,-1,9,1
859,1,1,3,2,30,6,3,1,1,0,0,-1,0,1
860,2,1,1,1,30,6,3,0,0,0,0,-1,5,1
861,1,1,3,2,32,6,3,4,3,0,0,-1,0,-1
862,1,1,3,1,25,5,3,4,3,0,0,-1,0,1
863,1,1,1,1,25,5,3,0,0,0,0,-1,1,1
864,1,1,1,1,25,5,3,0,0,0,0,-1,1,-1
865,2,1,1,1,29,6,3,0,0,0,0,-1,1,1
866,1,1,1,1,28,6,2,0,0,0,0,-1,19,1
867,1,1,1,1,24,5,3,0,0,0,0,-1,5,1
868,2,1,1,2,23,5,3,0,0,0,0,-1,1,1
869,2,1,1,2,28,6,2,0,0,0,0,-1,1,-1
870,2,1,1,1,25,5,3,0,0,0,0,-1,1,1
871,1,1,1,1,50,8,3,0,0,0,0,-1,1,1
872,1,2,2,2,35,6,3,0,0,0,4,-1,11,1
873,2,1,1,2,44,7,3,0,0,0,0,-1,19,1
874,2,1,2,2,-1,-1,2,0,0,2,0,-1,8,-1
875,2,2,2,2,-1,-1,2,0,0,2,0,-1,8,-1
876,2,3,2,2,-1,-1,2,0,0,2,0,-1,8,-1
